0.0 0.0
0.0200400801603 0.0
0.0400801603206 0.0
0.060120240481 0.0
0.0801603206413 0.0
0.100200400802 0.0
0.120240480962 0.0
0.140280561122 0.0
0.160320641283 0.0
0.180360721443 0.0
0.200400801603 0.0
0.220440881764 0.0
0.240480961924 0.0
0.260521042084 0.0
0.280561122244 0.0
0.300601202405 0.0
0.320641282565 0.0
0.340681362725 0.0
0.360721442886 0.0
0.380761523046 0.0
0.400801603206 0.0
0.420841683367 4.39608987985e-11
0.440881763527 2.06792087882e-11
0.460921843687 1.63279879258e-11
0.480961923848 1.4332403319e-11
0.501002004008 1.31509433278e-11
0.521042084168 1.23784751817e-11
0.541082164329 1.18297427835e-11
0.561122244489 1.14211447874e-11
0.581162324649 1.11092994062e-11
0.60120240481 1.0863511624e-11
0.62124248497 1.06594178119e-11
0.64128256513 1.04888242326e-11
0.661322645291 1.03487988939e-11
0.681362725451 1.02206507664e-11
0.701402805611 1.00721750829e-11
0.721442885772 9.94285183555e-12
0.741482965932 9.82641527832e-12
0.761523046092 9.71018719285e-12
0.781563126253 9.60518053472e-12
0.801603206413 9.51306955691e-12
0.821643286573 9.39451220596e-12
0.841683366733 9.26093100173e-12
0.861723446894 9.13703891159e-12
0.881763527054 9.00136438788e-12
0.901803607214 8.82147238869e-12
0.921843687375 8.65291580421e-12
0.941883767535 8.49355754208e-12
0.961923847695 8.31491548852e-12
0.981963927856 8.14404846907e-12
1.00200400802 7.98422803241e-12
1.02204408818 7.8465922297e-12
1.04208416834 7.7242808465e-12
1.0621242485 7.6069210111e-12
1.08216432866 7.48922073408e-12
1.10220440882 7.36891759625e-12
1.12224448898 7.25407250649e-12
1.14228456914 7.14818598924e-12
1.1623246493 7.01676759838e-12
1.18236472946 6.88884711556e-12
1.20240480962 6.7660447468e-12
1.22244488978 6.64581740138e-12
1.24248496994 6.5288117447e-12
1.2625250501 6.41602997965e-12
1.28256513026 6.30842752199e-12
1.30260521042 6.20847638501e-12
1.32264529058 6.11207514726e-12
1.34268537074 6.01895716179e-12
1.3627254509 5.93893520515e-12
1.38276553106 5.86213534104e-12
1.40280561122 5.78723690544e-12
1.42284569138 5.70706706638e-12
1.44288577154 5.6250026144e-12
1.4629258517 5.54535119253e-12
1.48296593186 5.46881387215e-12
1.50300601202 5.39701786748e-12
1.52304609218 5.32735077273e-12
1.54308617234 5.26160220715e-12
1.56312625251 5.18598591415e-12
1.58316633267 5.11200269019e-12
1.60320641283 5.04008139703e-12
1.62324649299 4.9703524157e-12
1.64328657315 4.9026278666e-12
1.66332665331 4.83647259618e-12
1.68336673347 4.77425593749e-12
1.70340681363 4.71989501085e-12
1.72344689379 4.6669210191e-12
1.74348697395 4.61513500759e-12
1.76352705411 4.53755973713e-12
